chr snpid bp cM male_cM female_cM
1 H3GA0000848 13299662 20.6145 17.243 23.986
1 WU_10.2_1_15575902 13325323 20.7805 17.284 24.277
1 H3GA0000849 13349937 20.7805 17.284 24.277
1 WU_10.2_1_15644154 13394041 20.9095 17.384 24.435
1 WU_10.2_1_15696330 13446206 20.955 17.442 24.468
1 ALGA0001145 13465641 20.9755 17.442 24.509
1 ASGA0001168 13481668 20.988 17.45 24.526
1 WU_10.2_1_15746970 13496889 21.075 17.541 24.609
1 WU_10.2_1_15812314 13531870 21.183 17.591 24.775
1 MARC0059733 13551055 21.187 17.591 24.783
1 WU_10.2_1_15775179 13568880 21.253 17.665 24.841
1 ALGA0001149 13576095 21.3485 17.748 24.949
1 ASGA0001170 13583706 21.423 17.789 25.057
1 WU_10.2_1_15864491 13601168 21.4435 17.789 25.098
1 ALGA0001154 13630037 21.6305 17.872 25.389
1 ALGA0001160 13637576 21.635 17.881 25.389
1 DRGA0000138 13639698 21.635 17.881 25.389
1 WU_10.2_1_15910253 13669912 21.6435 17.889 25.398
1 WU_10.2_1_15944040 13703776 21.672 17.897 25.447
1 ALGA0001163 13720353 21.693 17.897 25.489
1 WU_10.2_1_16236146 13789196 21.701 17.897 25.505
1 MARC0023380 13803972 21.7175 17.905 25.53
1 WU_10.2_1_16206367 13818872 21.767 17.938 25.596
1 ASGA0001176 13845973 21.8085 17.988 25.629
1 MARC0057601 13891308 21.8125 17.988 25.637
1 WU_10.2_1_16113655 13912672 21.8335 18.013 25.654
1 M1GA0000775 13988393 21.879 18.071 25.687
1 WU_10.2_1_16021339 14005738 21.9535 18.179 25.728
1 MARC0005377 14008679 22.044 18.228 25.86
1 WU_10.2_1_16313130 14053886 22.094 18.27 25.918
1 DRGA0000148 14062022 22.094 18.27 25.918
1 ASGA0001198 14077380 22.094 18.27 25.918
1 M1GA0000776 14090774 22.11 18.278 25.942
1 DRGA0000153 14117266 22.1595 18.327 25.992
1 DRGA0000154 14135085 22.2255 18.377 26.074
1 ASGA0001200 14156490 22.64 18.667 26.613
1 WU_10.2_1_16483702 14176970 23.0335 19.007 27.06
1 WU_10.2_1_16549452 14224120 23.0375 19.007 27.068
1 M1GA0000784 14239508 23.794 19.631 27.957
1 WU_10.2_1_16701036 14275818 24.6765 20.338 29.015
1 ALGA0001212 14337906 24.6805 20.338 29.023
1 ALGA0001216 14359060 24.689 20.338 29.04
1 WU_10.2_1_16760692 14397887 24.689 20.338 29.04
1 WU_10.2_1_16764363 14401558 24.689 20.338 29.04
1 WU_10.2_1_16767916 14405111 24.689 20.338 29.04
1 ASGA0090411 14417139 24.689 20.338 29.04
1 10006974 14418845 24.689 20.338 29.04
1 WU_10.2_1_16797723 14434919 24.689 20.338 29.04
1 WU_10.2_1_16809509 14446507 24.722 20.371 29.073
1 WU_10.2_1_16861893 14447968 24.7345 20.38 29.089
1 WU_10.2_1_16865808 14451883 24.7345 20.38 29.089
1 ALGA0120068 14456261 24.7345 20.38 29.089
1 WU_10.2_1_16906504 14492574 24.858 20.487 29.229
1 WU_10.2_1_16966956 14553063 24.9905 20.562 29.419
1 WU_10.2_1_16981336 14567442 25.007 20.562 29.452
1 MARC0027620 14590859 25.3045 20.735 29.874
1 WU_10.2_1_17020535 14606493 25.827 21.1 30.554
1 WU_10.2_1_17127207 14712880 25.831 21.1 30.562
1 WU_10.2_1_17180004 14767132 25.9385 21.158 30.719
1 MARC0039402 14785944 25.976 21.208 30.744
1 WU_10.2_1_17222990 14799655 25.976 21.208 30.744
1 DIAS0004684 14810076 25.976 21.208 30.744
1 ALGA0001244 14869534 26.2115 21.415 31.008
1 WU_10.2_1_17306684 14895887 26.2895 21.456 31.123
1 H3GA0000902 14918962 26.467 21.605 31.329
1 ASGA0001279 14946721 26.8985 21.779 32.018
1 H3GA0000905 14958478 26.9065 21.787 32.026
1 ALGA0001269 14970213 26.9765 21.795 32.158
1 ASGA0001286 14988130 26.9765 21.795 32.158
1 WU_10.2_1_17435913 15024863 26.993 21.795 32.191
1 ALGA0001281 15040268 26.997 21.795 32.199
1 ASGA0001297 15064589 26.997 21.795 32.199
1 ALGA0001286 15081855 27.001 21.795 32.207
1 WU_10.2_1_17500795 15091245 27.001 21.795 32.207
1 ASGA0001308 15109785 27.014 21.812 32.216
1 1_17537210 15127643 27.059 21.812 32.306
1 H3GA0000916 15143196 27.067 21.828 32.306
1 ASGA0001318 15175382 27.162 21.853 32.471
1 ASGA0001319 15189308 27.311 21.87 32.752
1 H3GA0000926 15213029 27.4385 21.919 32.958
1 ALGA0001311 15228370 27.4755 21.919 33.032
1 WU_10.2_1_17656821 15247167 27.6785 21.961 33.396
1 ALGA0001317 15533378 27.7565 21.977 33.536
1 DRGA0000174 15545900 27.9305 22.06 33.801
1 ALGA0001330 15672580 28.1035 22.126 34.081
1 DRGA0000179 15728667 28.1655 22.167 34.164
1 H3GA0000945 15746522 28.2105 22.167 34.254
1 ALGA0001335 15761707 28.248 22.2 34.296
1 M1GA0000808 15778035 28.2935 22.217 34.37
1 ALGA0001340 15792939 28.318 22.25 34.386
1 H3GA0000953 15817171 28.38 22.3 34.46
1 ALGA0001347 15864139 28.516 22.324 34.708
1 WU_10.2_1_18015763 15886878 28.6565 22.432 34.881
1 WU_10.2_1_18040739 15911794 28.7555 22.506 35.005
1 WU_10.2_1_18065293 15936137 28.7885 22.514 35.063
1 ASGA0001360 15961780 28.929 22.597 35.261
1 WU_10.2_1_18146139 15970425 28.9825 22.63 35.335
1 WU_10.2_1_18186354 16010525 29.036 22.655 35.417
1 H3GA0000957 16020811 29.061 22.688 35.434
1 H3GA0000960 16054407 29.065 22.696 35.434
1 WU_10.2_1_18376642 16066203 29.065 22.696 35.434
1 MARC0028295 16113596 29.1225 22.721 35.524
1 WU_10.2_1_18527521 16148102 29.172 22.762 35.582
1 H3GA0000965 16181886 29.222 22.796 35.648
1 WU_10.2_1_18445459 16230104 29.2795 22.853 35.706
1 H3GA0000976 16299805 29.284 22.862 35.706
1 ASGA0001376 16322519 29.284 22.862 35.706
1 H3GA0000982 16355299 29.4155 22.903 35.928
1 DIAS0001671 16366131 29.4155 22.903 35.928
1 WU_10.2_1_18721969 16417185 29.424 22.911 35.937
1 WU_10.2_1_18784267 16464127 29.5145 23.002 36.027
1 ASGA0001391 16498257 29.5725 23.027 36.118
1 ASGA0001394 16520465 29.721 23.11 36.332
1 WU_10.2_1_18873081 16553896 29.721 23.11 36.332
1 ASGA0001396 16609766 29.849 23.168 36.53
1 H3GA0000987 16676665 29.8615 23.168 36.555
1 M1GA0000819 16698688 29.87 23.168 36.572
1 ALGA0001393 16723963 29.9395 23.225 36.654
1 WU_10.2_1_19219296 16764782 29.9435 23.225 36.662
1 DRGA0000182 16775912 29.9975 23.283 36.712
1 H3GA0001002 16798460 30.0225 23.292 36.753
1 WU_10.2_1_19267819 16813302 30.1505 23.507 36.794
1 ALGA0109024 16843534 30.2205 23.581 36.86
1 ASGA0001422 16858089 30.2205 23.581 36.86
1 ALGA0001410 16890642 30.2205 23.581 36.86
1 ASGA0001418 16903857 30.2205 23.581 36.86
1 DRGA0000183 16960586 30.2495 23.606 36.893
1 H3GA0001012 17018073 30.2985 23.647 36.95
1 H3GA0001013 17029609 30.2985 23.647 36.95
1 WU_10.2_1_19493503 17050579 30.3195 23.664 36.975
1 WU_10.2_1_19533398 17090527 30.3935 23.713 37.074
1 ASGA0097745 17142254 30.5255 23.862 37.189
1 WU_10.2_1_19638474 17171831 30.5255 23.862 37.189
1 MARC0043586 17201571 30.621 23.962 37.28
1 ALGA0001449 17410567 30.67 24.044 37.296
1 ASGA0001459 17450276 30.679 24.053 37.305
1 ASGA0001464 17482116 30.683 24.053 37.313
1 ALGA0124174 17524787 30.7115 24.061 37.362
1 ASGA0087300 17535213 30.72 24.069 37.371
1 MARC0030993 17549870 30.7325 24.086 37.379
1 M1GA0000832 17624789 30.9635 24.193 37.734
1 ASGA0001482 17650296 31.0255 24.226 37.825
1 ASGA0001489 17702032 31.042 24.226 37.858
1 WU_10.2_1_19925632 17748224 31.1205 24.301 37.94
1 ALGA0001488 17751881 31.1325 24.309 37.956
1 H3GA0001055 17758420 31.1865 24.342 38.031
1 ALGA0001499 17784024 31.219 24.358 38.08
1 ASGA0001497 17806139 31.2895 24.441 38.138
1 WU_10.2_1_19988193 17810745 31.331 24.516 38.146
1 MARC0043498 17890582 31.504 24.664 38.344
1 WU_10.2_1_20111707 17916537 31.5205 24.681 38.36
1 ALGA0107505 17941226 31.566 24.739 38.393
1 ALGA0109219 17952184 31.6815 24.788 38.575
1 WU_10.2_1_20172977 17977798 31.917 25.045 38.789
1 WU_10.2_1_20198475 18003297 31.946 25.07 38.822
1 WU_10.2_1_20223051 18027872 31.9545 25.07 38.839
1 WU_10.2_1_20253491 18058312 31.9545 25.07 38.839
1 ALGA0108048 18079474 32.0615 25.136 38.987
1 WU_10.2_1_20295677 18100499 32.111 25.186 39.036
1 WU_10.2_1_20322589 18127411 32.268 25.343 39.193
1 WU_10.2_1_20347442 18152261 32.272 25.343 39.201
1 H3GA0001062 18169229 32.276 25.343 39.209
1 ASGA0001502 18190105 32.4455 25.533 39.358
1 WU_10.2_1_20424675 18194929 32.462 25.55 39.374
1 WU_10.2_1_20408505 18211099 32.507 25.599 39.415
1 MARC0035391 18266607 32.5985 25.674 39.523
1 H3GA0001064 18287551 32.6845 25.748 39.621
1 MARC0061367 18312131 32.6975 25.765 39.63
1 WU_10.2_1_20559479 18365371 32.747 25.848 39.646
1 INRA0001010 18383184 32.763 25.872 39.654
1 ASGA0001507 18411851 32.85 25.922 39.778
1 WU_10.2_1_20638614 18445473 32.85 25.922 39.778
1 WU_10.2_1_20646252 18453112 32.883 25.963 39.803
1 INRA0001017 18479828 32.9035 25.996 39.811
1 ALGA0001514 18529587 33.2055 26.369 40.042
1 WU_10.2_1_20748169 18554829 33.2135 26.369 40.058
1 WU_10.2_1_20762549 18569207 33.2175 26.369 40.066
1 WU_10.2_1_20789276 18595929 33.2345 26.386 40.083
1 ALGA0001516 18614836 33.2385 26.394 40.083
1 H3GA0001067 18748259 33.276 26.444 40.108
1 ASGA0001512 18781514 33.284 26.452 40.116
1 H3GA0001069 18803004 33.292 26.468 40.116
1 MARC0090401 18824078 33.321 26.501 40.141
1 WU_10.2_1_21139113 18895225 33.407 26.641 40.173
1 WU_10.2_1_21157783 18913902 33.461 26.707 40.215
1 INRA0001043 18944781 33.671 26.938 40.404
1 ASGA0001531 18966040 33.6755 26.938 40.413
1 H3GA0001078 18999199 33.786 27.028 40.544
1 WU_10.2_1_21255613 19011707 33.8275 27.053 40.602
1 ALGA0001556 19036620 33.8975 27.16 40.635
1 WU_10.2_1_21295161 19051254 34.0415 27.341 40.742
1 MARC0063042 19075405 34.0415 27.341 40.742
1 ALGA0001529 19123345 34.0705 27.382 40.759
1 MARC0024656 19141122 34.0995 27.424 40.775
1 WU_10.2_1_21361949 19191119 34.1115 27.44 40.783
1 WU_10.2_1_21473869 19228456 34.149 27.498 40.8
1 WU_10.2_1_21511557 19266140 34.2145 27.613 40.816
1 ALGA0001557 19330798 34.26 27.687 40.833
1 ALGA0001559 19347989 34.2805 27.728 40.833
1 WU_10.2_1_21646953 19401485 34.2805 27.728 40.833
1 DRGA0000202 19431800 34.2805 27.728 40.833
1 WU_10.2_1_21733680 19488194 34.317 27.777 40.857
1 WU_10.2_1_21759701 19515989 34.317 27.777 40.857
1 DRGA0000203 19542020 34.3335 27.81 40.857
1 WU_10.2_1_21855691 19611973 34.35 27.843 40.857
1 ASGA0001543 19655576 34.371 27.86 40.882
1 WU_10.2_1_21935115 19691400 34.408 27.901 40.915
1 WU_10.2_1_21973411 19729697 34.457 27.958 40.956
1 ASGA0001556 19799154 34.486 27.991 40.981
1 ALGA0001580 19813142 34.49 27.991 40.989
1 DRGA0000210 19838477 34.4985 28 40.997
1 H3GA0001085 19864841 34.5025 28.008 40.997
1 MARC0007613 19950656 34.552 28.057 41.047
1 ALGA0001565 19979554 34.688 28.181 41.195
1 ALGA0114236 20071731 34.688 28.181 41.195
1 ALGA0118952 20071928 34.688 28.181 41.195
1 ASGA0104736 20072414 34.688 28.181 41.195
1 WU_10.2_1_22349097 20097651 34.696 28.189 41.203
1 WU_10.2_1_22323921 20122825 34.828 28.337 41.319
1 ALGA0122320 20147911 34.828 28.337 41.319
1 WU_10.2_1_22430678 20181675 34.836 28.345 41.327
1 ALGA0107609 20223407 34.8405 28.354 41.327
1 ALGA0104320 20237003 34.8405 28.354 41.327
1 ASGA0094670 20237912 34.8405 28.354 41.327
1 WU_10.2_1_22537047 20270047 34.8445 28.354 41.335
1 WU_10.2_1_22563472 20296465 35.278 28.808 41.748
1 WU_10.2_1_22621171 20353713 35.3025 28.816 41.789
1 WU_10.2_1_22625862 20358391 35.3025 28.816 41.789
1 WU_10.2_1_22699231 20370446 35.3025 28.816 41.789
1 MARC0002374 20401835 35.3025 28.816 41.789
1 ASGA0102681 20441130 35.3275 28.866 41.789
1 ALGA0109325 20454837 35.3275 28.866 41.789
1 WU_10.2_1_22940694 20455338 35.3275 28.866 41.789
1 ASGA0093046 20461113 35.3275 28.866 41.789
1 MARC0097056 20482714 35.332 28.866 41.798
1 ALGA0123238 20508013 35.34 28.882 41.798
1 H3GA0054791 20556829 35.356 28.89 41.822
1 MARC0073321 20563441 35.3605 28.89 41.831
1 WU_10.2_1_23075428 20590670 35.4465 28.997 41.896
1 MARC0041365 20806892 35.488 29.08 41.896
1 H3GA0001089 20837133 35.4925 29.08 41.905
1 ALGA0001597 20859637 35.5045 29.096 41.913
1 H3GA0001090 20887221 35.5085 29.104 41.913
1 WU_10.2_1_23252012 20898763 35.5125 29.104 41.921
1 ALGA0001593 20937207 35.55 29.129 41.971
1 WU_10.2_1_23325153 20975916 35.566 29.145 41.987
1 ALGA0001611 21026564 35.583 29.154 42.012
1 WU_10.2_1_23410730 21060443 35.587 29.154 42.02
1 ALGA0001620 21090617 35.591 29.154 42.028
1 ASGA0001569 21112729 35.5995 29.154 42.045
1 ASGA0001571 21144846 35.632 29.178 42.086
1 WU_10.2_1_23566682 21229613 35.6365 29.187 42.086
1 DRGA0000220 21244650 35.6405 29.195 42.086
1 WU_10.2_1_23638601 21301526 35.6405 29.195 42.086
1 WU_10.2_1_23678520 21341446 35.657 29.22 42.094
1 DRGA0000223 21395656 35.7265 29.31 42.143
1 WU_10.2_1_23807348 21427948 35.7265 29.31 42.143
1 WU_10.2_1_23980647 21455638 35.908 29.442 42.374
1 H3GA0001101 21470271 35.9655 29.499 42.432
1 ALGA0001640 21550279 35.9655 29.499 42.432
1 MARC0004459 21612345 36.0895 29.59 42.589
1 ASGA0001590 21625129 36.0895 29.59 42.589
1 ALGA0001649 21640950 36.1015 29.59 42.613
1 ALGA0001654 21677172 36.11 29.59 42.63
1 ASGA0001604 21717614 36.176 29.623 42.729
1 ALGA0001663 21750288 36.473 29.837 43.109
1 ALGA0001666 21792582 36.473 29.837 43.109
1 ALGA0001667 21814570 36.473 29.837 43.109
1 ASGA0001606 21851691 36.518 29.903 43.133
1 ALGA0001672 21897120 36.6625 30.109 43.216
1 ALGA0001673 21931471 36.6665 30.109 43.224
1 ALGA0001678 21957037 36.6665 30.109 43.224
1 WU_10.2_1_24417680 21962172 36.687 30.109 43.265
1 ASGA0001612 21980525 36.7155 30.158 43.273
1 ALGA0001686 21999344 36.753 30.208 43.298
1 ASGA0001618 22025895 36.8805 30.364 43.397
1 WU_10.2_1_24537768 22081346 37.062 30.438 43.686
1 DRGA0000234 22113994 37.463 31.009 43.917
1 DRGA0000235 22146808 37.582 31.124 44.04
1 ASGA0001624 22171273 37.6355 31.157 44.114
1 ALGA0001701 22202227 37.854 31.363 44.345
1 DRGA0000239 22254152 37.8585 31.363 44.354
1 WU_10.2_1_24786834 22280467 37.8915 31.38 44.403
1 ASGA0099363 22292508 37.9245 31.429 44.42
1 MARC0034292 22315948 38.1345 31.676 44.593
1 ALGA0001708 22360611 38.155 31.709 44.601
1 ASGA0001633 22443553 38.258 31.816 44.7
1 MARC0018818 22453227 38.365 31.915 44.815
1 DRGA0000248 22658363 38.4925 32.03 44.955
1 ASGA0001642 22728315 38.5135 32.055 44.972
1 ALGA0001726 22794656 38.534 32.096 44.972
1 MARC0032578 22803452 38.542 32.096 44.988
1 DRGA0000252 22829115 38.5875 32.154 45.021
1 ALGA0001735 22853943 38.608 32.187 45.029
1 DRGA0000255 22921945 38.616 32.203 45.029
1 ASGA0089858 22945118 38.6365 32.244 45.029
1 ALGA0001738 22995675 38.6365 32.244 45.029
1 MARC0005741 23010961 38.6405 32.244 45.037
1 ALGA0001739 23025145 38.6405 32.244 45.037
1 WU_10.2_1_25984481 23156922 38.6535 32.253 45.054
1 DRGA0000266 23215983 38.6535 32.253 45.054
1 DRGA0000268 23238111 38.6535 32.253 45.054
1 ALGA0001751 23294702 38.6535 32.253 45.054
1 DRGA0000276 23533777 38.6695 32.277 45.062
1 DRGA0000277 23571325 38.6695 32.277 45.062
1 ALGA0001757 23632721 38.6695 32.277 45.062
1 DRGA0000280 23663870 38.7025 32.335 45.07
1 H3GA0001138 23690032 38.7065 32.343 45.07
1 ALGA0001758 23708840 38.7065 32.343 45.07
1 INRA0001167 23720524 38.7065 32.343 45.07
1 M1GA0000866 23753955 38.7065 32.343 45.07
1 ALGA0001762 23841955 38.715 32.36 45.07
1 DRGA0000286 23853212 38.719 32.368 45.07
1 DRGA0000287 23868598 38.7275 32.368 45.087
1 ALGA0001764 23888629 38.748 32.393 45.103
1 DRGA0000284 23914711 38.748 32.393 45.103
1 WU_10.2_1_26735780 23924870 38.748 32.393 45.103
1 ALGA0001766 23976580 38.781 32.434 45.128
1 H3GA0001140 24055884 38.785 32.442 45.128
1 WU_10.2_1_27141430 24091493 38.8055 32.467 45.144
1 H3GA0001142 24114687 38.81 32.467 45.153
1 WU_10.2_1_27210848 24160760 38.818 32.483 45.153
1 ASGA0001657 24192361 38.818 32.483 45.153
1 DRGA0000293 24283182 38.818 32.483 45.153
1 WU_10.2_1_27463305 24350891 38.83 32.499 45.161
1 DRGA0000296 24357399 38.834 32.499 45.169
1 DRGA0000298 24374340 38.834 32.499 45.169
1 ALGA0001781 24412234 38.892 32.541 45.243
1 ALGA0001790 24460535 38.892 32.541 45.243
1 CASI0009793 24473717 38.908 32.573 45.243
1 H3GA0001144 24499758 38.9125 32.582 45.243
1 WU_10.2_1_27672943 24560520 38.954 32.648 45.26
1 WU_10.2_1_27727382 24614943 39.015 32.713 45.317
1 MARC0025847 24686969 39.036 32.722 45.35
1 WU_10.2_1_28000562 24862984 39.0605 32.746 45.375
1 ALGA0001796 24906797 39.069 32.755 45.383
1 WU_10.2_1_28139530 24996225 39.069 32.755 45.383
1 WU_10.2_1_28271459 25128360 39.081 32.771 45.391
1 ALGA0001802 25161879 39.1015 32.779 45.424
1 INRA0001186 25229520 39.1185 32.804 45.433
1 ASGA0097469 25275233 39.1185 32.804 45.433
1 ALGA0122990 25275325 39.1225 32.804 45.441
1 DIAS0004367 25284574 39.1225 32.804 45.441
1 WU_10.2_1_28518207 25317840 39.1225 32.804 45.441
1 ASGA0105496 25414977 39.1265 32.804 45.449
1 H3GA0001153 25449028 39.1515 32.837 45.466
1 H3GA0001156 25474797 39.1555 32.837 45.474
1 MARC0064190 25480655 39.225 32.886 45.564
1 DIAS0002722 25558722 39.2295 32.886 45.573
1 ALGA0001818 25578664 39.2455 32.894 45.597
1 DIAS0000754 25592979 39.287 32.911 45.663
1 INRA0001220 25618647 39.287 32.911 45.663
1 DRGA0000319 25637962 39.287 32.911 45.663
1 ALGA0001838 25702599 39.295 32.919 45.671
1 ASGA0001701 25744071 39.3035 32.936 45.671
1 ALGA0001840 25770594 39.3445 32.968 45.721
1 WU_10.2_1_28941910 25806811 39.4845 33.067 45.902
1 WU_10.2_1_28985993 25852631 39.4845 33.067 45.902
1 ALGA0001854 25893634 39.4845 33.067 45.902
1 ASGA0001719 25948260 39.4885 33.075 45.902
1 ASGA0001721 25977102 39.629 33.191 46.067
1 H3GA0001174 26068717 39.777 33.322 46.232
1 DRGA0000334 26082829 39.7855 33.331 46.24
1 ASGA0001735 26117154 39.88 33.446 46.314
1 H3GA0001175 26132238 39.884 33.454 46.314
1 ASGA0001738 26174326 39.9415 33.462 46.421
1 WU_10.2_1_29330685 26181399 39.946 33.462 46.43
1 ASGA0001744 26185686 39.946 33.462 46.43
1 WU_10.2_1_29573629 26201403 39.9545 33.471 46.438
1 WU_10.2_1_29472184 26217095 39.9545 33.471 46.438
1 WU_10.2_1_29501954 26247570 39.979 33.487 46.471
1 ASGA0001746 26284688 40.0655 33.52 46.611
1 WU_10.2_1_29464181 26307432 40.1395 33.569 46.71
1 DIAS0002980 26316436 40.181 33.619 46.743
1 ASGA0001755 26364113 40.4075 33.775 47.04
1 ALGA0001896 26395321 40.6305 33.866 47.395
1 DRGA0000343 26423644 40.659 33.882 47.436
1 ASGA0001753 26476427 40.713 33.932 47.494
1 ALGA0108847 26482097 40.7415 33.981 47.502
1 H3GA0001189 26505944 40.7785 34.006 47.551
1 ASGA0099725 26509868 40.7785 34.006 47.551
1 ASGA0001772 26540376 40.807 34.03 47.584
1 ALGA0001908 26593023 40.894 34.047 47.741
1 MARC0051884 26601149 40.894 34.047 47.741
1 ALGA0001915 26625743 40.894 34.047 47.741
1 ASGA0001774 26631978 40.902 34.047 47.757
1 WU_10.2_1_30004002 26651211 40.9185 34.047 47.79
1 INRA0001270 26681941 40.923 34.047 47.799
1 DRGA0000347 26707158 40.9475 34.063 47.832
1 ALGA0001920 26727656 41.009 34.137 47.881
1 WU_10.2_1_30099491 26746701 41.038 34.146 47.93
1 ALGA0001926 26771622 41.0585 34.162 47.955
1 H3GA0001203 26792842 41.347 34.467 48.227
1 ALGA0108388 26823253 41.694 34.756 48.632
1 WU_10.2_1_30235920 26885566 41.863 34.863 48.863
1 ALGA0001936 26904581 41.871 34.871 48.871
1 ALGA0001940 26926564 41.871 34.871 48.871
1 ASGA0001802 26960262 41.9125 34.921 48.904
1 ALGA0001951 26987037 41.974 34.945 49.003
1 WU_10.2_1_30357467 27007021 41.974 34.945 49.003
1 ALGA0001958 27032086 41.9825 34.945 49.02
1 WU_10.2_1_30404143 27052952 42.003 34.97 49.036
1 ALGA0001967 27098017 42.061 35.003 49.119
1 WU_10.2_1_30516567 27123079 42.1675 35.085 49.25
1 H3GA0001212 27147982 42.2295 35.118 49.341
1 WU_10.2_1_30564344 27174673 42.2335 35.118 49.349
1 INRA0001285 27186456 42.2785 35.2 49.357
1 WU_10.2_1_30655408 27233801 42.3035 35.241 49.366
1 M1GA0000883 27248937 42.32 35.25 49.39
1 ASGA0001819 27251841 42.3245 35.25 49.399
1 MARC0112693 27336844 42.39 35.316 49.464
1 H3GA0001223 27346475 42.394 35.324 49.464
1 ASGA0001838 27358567 42.464 35.365 49.563
1 H3GA0001217 27386456 42.4685 35.365 49.572
1 ALGA0001984 27416568 42.4725 35.365 49.58
1 DRGA0000364 27449330 42.4845 35.365 49.604
1 ALGA0124106 27508441 42.5135 35.39 49.637
1 ASGA0096616 27528957 42.596 35.48 49.712
1 ALGA0106992 27550386 42.6825 35.538 49.827
1 ASGA0094502 27566388 42.7275 35.579 49.876
1 ASGA0001842 27620041 42.7605 35.587 49.934
1 ALGA0116591 27626241 42.7645 35.587 49.942
1 WU_10.2_1_31062233 27650304 42.7895 35.612 49.967
1 MARC0053321 27673421 42.806 35.645 49.967
1 MARC0105202 27703116 42.806 35.645 49.967
1 WU_10.2_1_31137175 27726561 42.8185 35.645 49.992
1 H3GA0001228 27750374 42.8225 35.645 50
1 MARC0034351 27753913 42.8265 35.645 50.008
1 ASGA0085617 27755201 42.8265 35.645 50.008
1 WU_10.2_1_31192962 27760208 42.8265 35.645 50.008
1 ALGA0002020 27797056 42.851 35.669 50.033
1 ALGA0002013 27828143 42.855 35.669 50.041
1 WU_10.2_1_31309038 27837950 42.8595 35.678 50.041
1 WU_10.2_1_31551522 27842664 42.8595 35.678 50.041
1 M1GA0000885 27871723 42.88 35.719 50.041
1 WU_10.2_1_31493092 27900732 42.888 35.719 50.057
1 WU_10.2_1_31438034 27954815 43.0325 35.826 50.239
1 WU_10.2_1_31363404 28029760 43.057 35.842 50.272
1 ALGA0002050 28182468 43.1805 35.974 50.387
1 ASGA0001873 28270187 43.7895 36.37 51.209
1 MARC0016585 28299164 43.8015 36.37 51.233
1 H3GA0001247 28394516 43.81 36.387 51.233
1 ASGA0001879 28423963 43.814 36.387 51.241
1 WU_10.2_1_31870838 28446651 43.814 36.387 51.241
1 DRGA0000387 28468813 43.814 36.387 51.241
1 ALGA0002083 28508020 43.814 36.387 51.241
1 DRGA0000392 28539850 43.814 36.387 51.241
1 DRGA0000394 28568253 43.859 36.444 51.274
1 WU_10.2_1_32072428 28589742 43.859 36.444 51.274
1 ALGA0002094 28614842 43.8675 36.461 51.274
1 WU_10.2_1_32130380 28646625 43.876 36.469 51.283
1 H3GA0001255 28683128 43.901 36.486 51.316
1 ASGA0001899 28708145 43.905 36.494 51.316
1 ALGA0002105 28721625 43.9375 36.51 51.365
1 MARC0060741 28739071 43.9665 36.535 51.398
1 MARC0088758 28754939 43.979 36.535 51.423
1 ASGA0001911 28772718 44.032 36.584 51.48
1 ASGA0001909 28799513 44.2095 36.757 51.662
1 DRGA0000400 28832511 44.2465 36.774 51.719
1 WU_10.2_1_32369679 28878661 44.263 36.774 51.752
1 MARC0034894 28912679 44.275 36.79 51.76
1 ALGA0002123 28949254 44.2875 36.798 51.777
1 DIAS0002234 29042621 44.4235 36.996 51.851
1 ASGA0001918 29063748 44.502 37.054 51.95
1 ALGA0002134 29089809 44.51 37.07 51.95
1 H3GA0001269 29114982 44.543 37.095 51.991
1 H3GA0001272 29134028 44.551 37.103 51.999
1 M1GA0000899 29148532 44.642 37.169 52.115
1 MARC0113507 29196302 44.642 37.169 52.115
1 ALGA0002166 29291463 44.728 37.21 52.246
1 ALGA0002174 29314741 44.823 37.292 52.354
1 WU_10.2_1_32824706 29337583 44.8725 37.309 52.436
1 MARC0063319 29360247 44.9425 37.35 52.535
1 WU_10.2_1_32902685 29411561 44.9505 37.35 52.551
1 WU_10.2_1_32937333 29483994 44.9795 37.375 52.584
1 ALGA0002190 29516197 45.0205 37.391 52.65
1 ASGA0001969 29554208 45.0285 37.399 52.658
1 ALGA0002193 29565977 45.0285 37.399 52.658
1 ALGA0002197 29582215 45.0375 37.408 52.667
1 ALGA0002199 29604700 45.086 37.44 52.732
1 DRGA0000417 29619798 45.0905 37.449 52.732
1 MARC0019969 29662167 45.107 37.465 52.749
1 WU_10.2_1_33149902 29695527 45.1275 37.473 52.782
1 MARC0088139 29754066 45.185 37.506 52.864
1 ASGA0098614 29878583 45.371 37.688 53.054
1 WU_10.2_1_33420369 29917818 45.3955 37.696 53.095
1 ASGA0001988 29938328 45.412 37.704 53.12
1 H3GA0001306 29959197 45.4285 37.704 53.153
1 DRGA0000426 29986929 45.461 37.72 53.202
1 ALGA0002230 29999664 45.465 37.72 53.21
1 ALGA0002231 30011262 45.5645 37.77 53.359
1 ALGA0002219 30045689 45.5645 37.77 53.359
1 ASGA0001985 30078541 45.609 37.827 53.391
1 MARC0092631 30092782 45.762 37.926 53.598
1 ASGA0002001 30148658 45.807 37.967 53.647
1 ASGA0002002 30171305 45.8605 38.033 53.688
1 ALGA0002237 30193313 45.939 38.083 53.795
1 INRA0001515 30217614 45.939 38.083 53.795
1 H3GA0001315 30232849 45.9515 38.091 53.812
1 INRA0001523 30279260 45.9925 38.107 53.878
1 ALGA0002244 30303967 46.079 38.14 54.018
